SalesOrderID;RevisionNumber;OrderDate;DueDate;ShipDate;Status;OnlineOrderFlag;SalesOrderNumber;PurchaseOrderNumber;AccountNumber;CustomerID;SalesPersonID;TerritoryID;BillToAddressID;ShipToAddressID;ShipMethodID;CreditCardID;CreditCardApprovalCode;CurrencyRateID;SubTotal;TaxAmt;Freight;TotalDue;Comment;rowguid;ModifiedDate
72229;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72229;;10-4030-012319;12319;;8;11554;11554;1;11871;828577Vi61294;;4.99;0.3992;0.1248;5.514;;C947EDAD-13F5-4C4C-9272-7B892610BA31;12.05.2014 00:00
72230;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72230;;10-4030-029440;29440;;8;21902;21902;1;14959;128658Vi77479;;36.27;2.9016;0.9068;40.0784;;7D7B651D-DEF1-412A-95F1-60209C633611;12.05.2014 00:00
72231;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72231;;10-4030-027829;27829;;7;27371;27371;1;18630;128799Vi96802;;39.98;3.1984;0.9995;44.1779;;C21E0BCC-3435-4F95-BBCB-7C52CA971084;12.05.2014 00:00
72232;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72232;;10-4030-015353;15353;;10;17440;17440;1;2251;628891Vi11796;12145;195.27;15.6216;4.8818;215.7734;;D5E69417-F3C4-47AD-96E0-B58206D83440;12.05.2014 00:00
72233;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72233;;10-4030-026926;26926;;7;16878;16878;1;13806;528902Vi71576;;28.99;2.3192;0.7248;32.034;;472121A9-06CB-4D77-912F-D4002D97C0F6;12.05.2014 00:00
72234;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72234;;10-4030-024043;24043;;7;23274;23274;1;15992;1128909Vi82695;;31.28;2.5024;0.782;34.5644;;83021897-0399-40B2-8FEC-F9FD21FCBF9F;12.05.2014 00:00
72235;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72235;;10-4030-028886;28886;;7;17372;17372;1;12044;529000Vi62269;;48.97;3.9176;1.2243;54.1119;;2CE62824-80AB-41E7-B112-98A0A7E5FEB8;12.05.2014 00:00
72236;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72236;;10-4030-011354;11354;;8;18876;18876;1;10633;530169Vi54798;;22.97;1.8376;0.5743;25.3819;;D6496071-3676-4380-AE47-06C3BC0029F2;12.05.2014 00:00
72237;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72237;;10-4030-011560;11560;;10;27984;27984;1;6702;830174Vi34879;12145;53.99;4.3192;1.3498;59.659;;5A9FD690-51D8-4CD1-AA84-32724950A311;12.05.2014 00:00
72238;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72238;;10-4030-016125;16125;;6;28511;28511;1;12253;1236026Vi63348;12142;588.96;47.1168;14.724;650.8008;;84BA1422-CF6A-4B58-9F1C-6AC0C0E5ECA4;12.05.2014 00:00
72239;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72239;;10-4030-018829;18829;;1;14378;14378;1;11597;336212Vi59924;;2354.98;188.3984;58.8745;2602.2529;;5E3FF082-A163-41DE-BBCB-C576AE4C0566;12.05.2014 00:00
72240;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72240;;10-4030-018849;18849;;1;16867;16867;1;17151;1136219Vi89033;;2366.96;189.3568;59.174;2615.4908;;11FC5337-C824-453E-B240-9B051B0F93AD;12.05.2014 00:00
72241;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72241;;10-4030-015489;15489;;1;21319;21319;1;14237;536299Vi73824;;902.46;72.1968;22.5615;997.2183;;8E64D35A-ABEE-4661-918F-5254F8FD28F3;12.05.2014 00:00
72242;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72242;;10-4030-018399;18399;;4;17730;17730;1;3039;936638Vi15985;;2334.97;186.7976;58.3743;2580.1419;;7170F832-7176-4B42-8C15-371EB49E757C;12.05.2014 00:00
72243;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72243;;10-4030-018437;18437;;4;11616;11616;1;791;1136927Vi4018;;2359.98;188.7984;58.9995;2607.7779;;208B0D60-77BD-4761-ABCD-326C8FBCC6F2;12.05.2014 00:00
72244;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72244;;10-4030-027169;27169;;8;22150;22150;1;338;837617Vi1685;;1214.85;97.188;30.3713;1342.4093;;70D947CD-9C1F-41A4-BF7D-E9FBF2BFD507;12.05.2014 00:00
72245;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72245;;10-4030-015661;15661;;10;27538;27538;1;16721;137762Vi86651;12145;790.31;63.2248;19.7578;873.2926;;80C03A2C-F275-42E9-A09A-F21E539FBAEB;12.05.2014 00:00
72246;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72246;;10-4030-027846;27846;;7;24003;24003;1;1155;837767Vi5847;;791.32;63.3056;19.783;874.4086;;E2CB05B9-2420-4F94-94DA-874C7EB527ED;12.05.2014 00:00
72247;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72247;;10-4030-018158;18158;;10;22603;22603;1;12813;837785Vi66257;12145;2393.06;191.4448;59.8265;2644.3313;;0EF92BBC-B5F8-4004-8F18-57DF4396B1AC;12.05.2014 00:00
72248;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72248;;10-4030-017811;17811;;8;27691;27691;1;13057;237786Vi67572;;2428.05;194.244;60.7013;2682.9953;;D4AE1C72-3193-4AE7-B355-C207241F583C;12.05.2014 00:00
72249;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72249;;10-4030-022929;22929;;9;20283;20283;1;4846;1238490Vi25461;12140;2492.32;199.3856;62.308;2754.0136;;79CD49E0-C7A5-4CE5-AC3C-91D01ECCB68D;12.05.2014 00:00
72250;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72250;;10-4030-018337;18337;;9;15078;15078;1;978;638522Vi4903;12140;2443.35;195.468;61.0838;2699.9018;;BAAAE994-233C-478E-A59C-B3C6A413549C;12.05.2014 00:00
72251;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72251;;10-4030-022195;22195;;9;28286;28286;1;466;238552Vi2415;12140;2466.32;197.3056;61.658;2725.2836;;A5E2B0C2-E4B8-4B72-BAE7-09DFEC992505;12.05.2014 00:00
72252;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72252;;10-4030-022935;22935;;9;20952;20952;1;18958;638673Vi98494;12140;1769.96;141.5968;44.249;1955.8058;;3AEBF020-07EB-452B-99F2-2BFF538FACD0;12.05.2014 00:00
72253;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72253;;10-4030-016620;16620;;9;26601;26601;1;4651;939360Vi24399;12140;2316.97;185.3576;57.9243;2560.2519;;74C5E872-33B1-45E9-BC62-807B32793C53;12.05.2014 00:00
72254;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72254;;10-4030-016351;16351;;9;13951;13951;1;15524;1039708Vi80214;12140;2294.99;183.5992;57.3748;2535.964;;EFC5A852-CCFE-4331-8D9E-8288F94F613C;12.05.2014 00:00
72255;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72255;;10-4030-025078;25078;;4;15381;15381;1;18879;1239821Vi98091;;2473.04;197.8432;61.826;2732.7092;;94438117-D3A4-43E2-8680-7E80A3FA0D33;12.05.2014 00:00
72256;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72256;;10-4030-011224;11224;;1;11676;11676;1;10223;1039837Vi52759;;777.34;62.1872;19.4335;858.9607;;8A1CC628-AA61-451B-BC61-D0AED438F4E8;12.05.2014 00:00
72257;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72257;;10-4030-026295;26295;;1;12341;12341;1;4656;139992Vi24427;;1249.84;99.9872;31.246;1381.0732;;08D25D0D-5633-4B26-86AC-F5D1E4842F05;12.05.2014 00:00
72258;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72258;;10-4030-028250;28250;;4;15840;15840;1;729;840144Vi3754;;2438.06;195.0448;60.9515;2694.0563;;CFD0B7AD-CB2D-4F04-8F80-E2B844CE24E8;12.05.2014 00:00
72259;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72259;;10-4030-023113;23113;;6;14929;14929;1;15956;440168Vi82488;12142;2419.06;193.5248;60.4765;2673.0613;;C7F59039-FA2D-4F53-AEA6-424561F58611;12.05.2014 00:00
72260;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72260;;10-4030-023887;23887;;1;25539;25539;1;4468;1240660Vi23426;;548.98;43.9184;13.7245;606.6229;;20CF46F9-FBB7-4096-8AEB-DBD9D06B1C85;12.05.2014 00:00
72261;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72261;;10-4030-018867;18867;;1;14726;14726;1;468;341543Vi2422;;1750.98;140.0784;43.7745;1934.8329;;563511CE-BC6D-484C-917D-DB8A7E639818;12.05.2014 00:00
72262;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72262;;10-4030-026867;26867;;8;23826;23826;1;17580;1241918Vi91297;;1728.27;138.2616;43.2068;1909.7384;;8759BF57-8506-4A7C-A73E-95C78648F542;12.05.2014 00:00
72263;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72263;;10-4030-020955;20955;;7;21296;21296;1;10235;142294Vi52840;;1164.47;93.1576;29.1118;1286.7394;;5387D1D2-AC92-4F54-8EFF-E5D05B7C8293;12.05.2014 00:00
72264;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72264;;10-4030-028756;28756;;7;26711;26711;1;16247;842298Vi84034;;1169.46;93.5568;29.2365;1292.2533;;F740654A-0E4B-446E-92AB-09A63CF3C22D;12.05.2014 00:00
72265;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72265;;10-4030-021052;21052;;8;17716;17716;1;15391;942313Vi79492;;1120.49;89.6392;28.0123;1238.1415;;995AC3AC-95F5-421C-9AA7-5704E69EC76D;12.05.2014 00:00
72266;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72266;;10-4030-025575;25575;;8;25243;25243;1;15879;242797Vi82032;;539.99;43.1992;13.4998;596.689;;48AE1858-1CC4-4728-AF8B-ACDBBA0D9D90;12.05.2014 00:00
72267;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72267;;10-4030-015129;15129;;9;29625;29625;1;;;12140;811.32;64.9056;20.283;896.5086;;B995CD3D-D912-44B2-B5A5-A0B0533E308B;12.05.2014 00:00
72268;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72268;;10-4030-013958;13958;;9;24421;24421;1;12242;843284Vi63286;12140;2384.07;190.7256;59.6018;2634.3974;;16C9922D-7185-4FD3-894C-B1E33619FEF6;12.05.2014 00:00
72269;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72269;;10-4030-026547;26547;;9;20695;20695;1;2497;643298Vi13032;12140;624.97;49.9976;15.6243;690.5919;;ED986804-4773-43EB-B1AB-4398CAA5AEA8;12.05.2014 00:00
72270;8;05.05.2014 00:00;17.05.2014 00:00;12.05.2014 00:00;5;WAHR;SO72270;;10-4030-026922;26922;;9;21898;21898;1;5856;643311Vi30560;12140;539.99;43.1992;13.4998;596.689;;D3F29003-83F0-4712-AE94-587C85EC54C6;12.05.2014 00:00
72271;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72271;;10-4030-013036;13036;;9;16655;16655;1;12563;916077Vi65004;12151;627.97;50.2376;15.6993;693.9069;;D872C4C2-8C25-4007-8315-0FECF84A8505;13.05.2014 00:00
72272;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72272;;10-4030-012128;12128;;8;23396;23396;1;10762;1016581Vi55555;;1763.97;141.1176;44.0993;1949.1869;;9383074C-B051-4363-B56A-E75A8DBE0B66;13.05.2014 00:00
72273;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72273;;10-4030-021871;21871;;9;14005;14005;1;4519;617286Vi23646;12151;29.99;2.3992;0.7498;33.139;;1615CEB9-57FC-4B39-AF6B-CA225AF681B5;13.05.2014 00:00
72274;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72274;;10-4030-017906;17906;;9;23564;23564;1;11251;217480Vi58033;12151;21.49;1.7192;0.5373;23.7465;;E1E00C81-93A8-43A4-8091-D37BBB384241;13.05.2014 00:00
72275;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72275;;10-4030-018263;18263;;9;12534;12534;1;3570;317797Vi18778;12151;91.95;7.356;2.2988;101.6048;;260FA499-331A-4F49-A5C7-EEC0E3842CF4;13.05.2014 00:00
72276;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72276;;10-4030-023427;23427;;9;19329;19329;1;15390;817953Vi79489;12151;4.99;0.3992;0.1248;5.514;;F95ABED7-2EBF-476B-9634-0586A35086C2;13.05.2014 00:00
72277;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72277;;10-4030-027717;27717;;9;18742;18742;1;2769;818044Vi14405;12151;12.94;1.0352;0.3235;14.2987;;F2746E4C-9A28-4BED-B27A-1CACD8B2EAD8;13.05.2014 00:00
72278;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72278;;10-4030-018286;18286;;9;28666;28666;1;2702;418495Vi14018;12151;71.58;5.7264;1.7895;79.0959;;E163A76E-66C1-48E1-8DFD-3532287EE91F;13.05.2014 00:00
72279;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72279;;10-4030-015125;15125;;9;28441;28441;1;13579;418594Vi70381;12151;49.99;3.9992;1.2498;55.239;;D6FD8357-8E94-40DB-805D-9D48B8DFB888;13.05.2014 00:00
72280;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72280;;10-4030-013120;13120;;9;16949;16949;1;1191;1218783Vi6038;12151;92.97;7.4376;2.3243;102.7319;;6F223E7D-4511-45CC-9579-5F915D7EF54A;13.05.2014 00:00
72281;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72281;;10-4030-013564;13564;;7;23256;23256;1;17819;919941Vi92458;;2353.95;188.316;58.8488;2601.1148;;9A26C7F5-C624-42AE-94A1-CAAFEE38A134;13.05.2014 00:00
72282;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72282;;10-4030-015058;15058;;10;16060;16060;1;8800;719975Vi45429;12156;2309.97;184.7976;57.7493;2552.5169;;53D945CB-6A0A-415E-9EC4-7D7A94A3FC87;13.05.2014 00:00
72283;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72283;;10-4030-020577;20577;;10;23621;23621;1;7085;320012Vi36753;12156;2297.28;183.7824;57.432;2538.4944;;18716868-12A8-438D-98CC-0E759B5583BB;13.05.2014 00:00
72284;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72284;;10-4030-013538;13538;;8;16438;16438;1;560;520021Vi2901;;2329.98;186.3984;58.2495;2574.6279;;92327153-B10D-40B3-9B4A-9582D25EEB39;13.05.2014 00:00
72285;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72285;;10-4030-012843;12843;;7;12063;12063;1;23;620036Vi74;;2439.99;195.1992;60.9998;2696.189;;03F11DFF-4EBE-488F-A90F-197D1F6F8762;13.05.2014 00:00
72286;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72286;;10-4030-013513;13513;;8;21867;21867;1;6213;1220044Vi32292;;2339.97;187.1976;58.4993;2585.6669;;9224A845-423D-46AB-90D4-9E31D43C20BB;13.05.2014 00:00
72287;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72287;;10-4030-014949;14949;;10;15548;15548;1;12549;420059Vi64943;12156;2439.99;195.1992;60.9998;2696.189;;9EBD67A8-BF2E-4426-B542-2E58CF1171A4;13.05.2014 00:00
72288;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72288;;10-4030-011842;11842;;1;27142;27142;1;14775;720931Vi76576;;58.98;4.7184;1.4745;65.1729;;00457C3E-9480-41CA-A4E0-A0C92AAA1E15;13.05.2014 00:00
72289;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72289;;10-4030-029245;29245;;4;25066;25066;1;11359;120973Vi58571;;27.28;2.1824;0.682;30.1444;;7801888F-5B32-4E7B-A662-9DE6E0EB30F2;13.05.2014 00:00
72290;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72290;;10-4030-028188;28188;;1;21768;21768;1;2750;321199Vi14321;;29.48;2.3584;0.737;32.5754;;04AC9678-A915-4703-9B30-69EB0681F55A;13.05.2014 00:00
72291;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72291;;10-4030-026808;26808;;1;17633;17633;1;8855;221803Vi45689;;33.98;2.7184;0.8495;37.5479;;1974BA7D-5418-4B60-A5B7-1D386ECF8AED;13.05.2014 00:00
72292;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72292;;10-4030-025851;25851;;1;23043;23043;1;11561;522685Vi59738;;24.99;1.9992;0.6248;27.614;;19D078AD-D23A-446F-B7A1-A952387F6AC7;13.05.2014 00:00
72293;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72293;;10-4030-021730;21730;;4;25234;25234;1;19040;423330Vi98912;;17.27;1.3816;0.4318;19.0834;;8B4DFE56-4236-4FDD-9B3E-CA7E712D4B41;13.05.2014 00:00
72294;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72294;;10-4030-022279;22279;;4;17063;17063;1;19104;923356Vi99268;;29.99;2.3992;0.7498;33.139;;19D0CB46-3975-4BB4-8CFD-FBC30CDDE3B5;13.05.2014 00:00
72295;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72295;;10-4030-016849;16849;;6;24811;24811;1;13661;224065Vi70800;12153;119.98;9.5984;2.9995;132.5779;;59345DCB-A7A9-4C5C-836B-CF233C27B46C;13.05.2014 00:00
72296;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72296;;10-4030-011142;11142;;6;22812;22812;1;3510;1124108Vi18457;12153;94.48;7.5584;2.362;104.4004;;BCB6A084-0E09-4907-BC09-58319270EE3E;13.05.2014 00:00
72297;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72297;;10-4030-028034;28034;;6;18493;18493;1;307;324288Vi1547;12153;69.99;5.5992;1.7498;77.339;;8DB54E98-CBAD-4AF3-907D-D2CB8045E208;13.05.2014 00:00
72298;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72298;;10-4030-019731;19731;;4;26644;26644;1;17760;924563Vi92132;;78.98;6.3184;1.9745;87.2729;;1331C502-6D2B-4011-B532-EC792117E11A;13.05.2014 00:00
72299;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72299;;10-4030-020747;20747;;1;26114;26114;1;16118;1124582Vi83344;;69.99;5.5992;1.7498;77.339;;EA96D637-9C61-40C9-94B0-FE811F8CA8D7;13.05.2014 00:00
72300;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72300;;10-4030-023827;23827;;6;12817;12817;1;17896;925088Vi92809;12153;13.98;1.1184;0.3495;15.4479;;3F89EBB1-1233-46AB-85C7-C7954C4AFC13;13.05.2014 00:00
72301;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72301;;10-4030-024731;24731;;6;25616;25616;1;4665;1025396Vi24471;12153;4.99;0.3992;0.1248;5.514;;10414915-0B97-4EE6-AE05-AEA9017306F7;13.05.2014 00:00
72302;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72302;;10-4030-024733;24733;;6;14138;14138;1;11699;325689Vi60521;12153;7.28;0.5824;0.182;8.0444;;CDA4F61A-1255-4268-AD87-4FA691A2277D;13.05.2014 00:00
72303;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72303;;10-4030-014460;14460;;1;15238;15238;1;18070;225893Vi93753;;96.46;7.7168;2.4115;106.5883;;16293585-BD3B-48D1-B11D-458E4FFB0EB2;13.05.2014 00:00
72304;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72304;;10-4030-014612;14612;;4;15482;15482;1;14443;526198Vi74851;;39.98;3.1984;0.9995;44.1779;;225B17A3-D7F2-445D-BF57-3EAE86F8E9EF;13.05.2014 00:00
72305;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72305;;10-4030-014490;14490;;4;21988;21988;1;4155;126237Vi21814;;39.98;3.1984;0.9995;44.1779;;7E5A3136-B04F-4620-853D-0A94160F78BA;13.05.2014 00:00
72306;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72306;;10-4030-018631;18631;;10;13537;13537;1;13262;526960Vi68779;12156;24.99;1.9992;0.6248;27.614;;6A106D8D-60EA-4831-99BC-09925E628DA6;13.05.2014 00:00
72307;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72307;;10-4030-026355;26355;;7;19233;19233;1;11543;127243Vi59616;;62.98;5.0384;1.5745;69.5929;;0EAA8878-96C9-4F65-8D9D-94C86A17EF65;13.05.2014 00:00
72308;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72308;;10-4030-021738;21738;;10;11466;11466;1;7608;327693Vi39422;12156;69.97;5.5976;1.7493;77.3169;;5C576F63-9BA1-4BC4-9CF7-9448D0949702;13.05.2014 00:00
72309;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72309;;10-4030-022483;22483;;7;23491;23491;1;4032;927728Vi21226;;110.46;8.8368;2.7615;122.0583;;EF78938F-7051-42D2-8C29-85C9C63E9483;13.05.2014 00:00
72310;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72310;;10-4030-012611;12611;;10;25009;25009;1;15141;728336Vi78308;12156;58.47;4.6776;1.4618;64.6094;;C89F95C5-3638-4359-BDB3-B28B724DE0EB;13.05.2014 00:00
72311;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72311;;10-4030-015103;15103;;10;26170;26170;1;13898;1128911Vi72052;12156;36.27;2.9016;0.9068;40.0784;;EED3F7E3-1978-4838-B579-505090A21C09;13.05.2014 00:00
72312;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72312;;10-4030-013276;13276;;1;21528;21528;1;16515;1029614Vi85563;;21.98;1.7584;0.5495;24.2879;;C59AAD1D-EA55-4994-898C-1903D42C1B03;13.05.2014 00:00
72313;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72313;;10-4030-011736;11736;;4;24331;24331;1;13821;529721Vi71667;;106.97;8.5576;2.6743;118.2019;;6AADD5E9-6AAD-4A1F-BFCA-75F675F49447;13.05.2014 00:00
72314;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72314;;10-4030-013151;13151;;4;27005;27005;1;14756;630308Vi76468;;91.95;7.356;2.2988;101.6048;;49083C9A-B8E7-463C-8E5D-0135EC163229;13.05.2014 00:00
72315;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72315;;10-4030-017585;17585;;6;23060;23060;1;661;330422Vi3411;12153;85.48;6.8384;2.137;94.4554;;39319BB2-B817-47E8-A399-02A173EC4ED4;13.05.2014 00:00
72316;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72316;;10-4030-018862;18862;;4;14156;14156;1;7504;436187Vi38874;;2354.47;188.3576;58.8618;2601.6894;;C17ACB55-37EA-4C8D-A7E3-A14A1D3F8222;13.05.2014 00:00
72317;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72317;;10-4030-013734;13734;;4;19779;19779;1;9188;136237Vi47423;;2340.94;187.2752;58.5235;2586.7387;;1EDBEC25-05A7-4239-A8CA-96ECB6F3F5C6;13.05.2014 00:00
72318;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72318;;10-4030-015432;15432;;4;14021;14021;1;6801;1036578Vi35446;;804.48;64.3584;20.112;888.9504;;56A6683E-4F47-4B20-9D81-8E66EFFFA61F;13.05.2014 00:00
72319;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72319;;10-4030-018416;18416;;1;28612;28612;1;9935;236646Vi51110;;2369.96;189.5968;59.249;2618.8058;;D03DFC62-0503-4C29-B5DE-A48B724E717E;13.05.2014 00:00
72320;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72320;;10-4030-018481;18481;;4;23094;23094;1;12449;1136895Vi64389;;2318.96;185.5168;57.974;2562.4508;;B436C85F-A7FF-4B23-BB8D-55B7EB927280;13.05.2014 00:00
72321;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72321;;10-4030-013702;13702;;4;14803;14803;1;2991;1236919Vi15680;;2297.28;183.7824;57.432;2538.4944;;FF004D45-07BA-4A6A-B851-0A6F3B1E059D;13.05.2014 00:00
72322;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72322;;10-4030-021138;21138;;6;18750;18750;1;8080;1036933Vi41900;12153;2322.28;185.7824;58.057;2566.1194;;B40C3D1D-4A0D-442D-9965-ED71E31DD1B8;13.05.2014 00:00
72323;8;06.05.2014 00:00;18.05.2014 00:00;13.05.2014 00:00;5;WAHR;SO72323;;10-4030-021037;21037;;8;19869;19869;1;5976;837758Vi31117;;811.32;64.9056;20.283;896.5086;;2F665703-7216-471B-88BB-404FCC7B02C6;13.05.2014 00:00
